URL,entity,surface,before,after,classification_before,classification_after,source,evidence
/best/running-watches,running-watches:apple-watch-ultra-3,best-not-ideal-for,"Sessions outside GPS training, navigation and race-day tracking for runners","Sessions outside GPS training, navigation and race-day tracking for runners",GOOD,GOOD,notIdealFor/whoShouldAvoid,Not ideal is situation copy; Skip if is You-form
/best/running-watches,running-watches:apple-watch-ultra-3,best-not-ideal-for,Less specialized long-term training coaching than dedicated run watches,Less specialized long-term training coaching than dedicated run watches,GOOD,GOOD,notIdealFor/whoShouldAvoid,Not ideal is situation copy; Skip if is You-form
/best/running-watches,running-watches:apple-watch-ultra-3,best-skip-if,"Sessions outside GPS training, navigation and race-day tracking for runners",Multi-day continuous GPS without charging — Enduro / Vertix / Apex,GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches,running-watches:apple-watch-ultra-3,best-skip-if,Less specialized long-term training coaching than dedicated run watches,You want Garmin/COROS training ecosystems — switch brands,GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches,running-watches:apple-watch-ultra-3,best-skip-if,Still shorter continuous GPS endurance than Garmin/COROS ultras,Budget is tight — Series 10 or a dedicated run watch,GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches,running-watches:apple-watch-ultra-3,best-skip-if,,"Sessions outside GPS training, navigation and race-day tracking for runners",MISSING,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches,running-watches:garmin-forerunner-165,best-best-for,"Runners whose week matches GPS training, navigation and race-day tracking for runners","Runners whose week matches GPS training, navigation and race-day tracking for runners",GOOD,GOOD,bestForProfiles,Best guide Best for is situation copy
/best/running-watches,running-watches:garmin-forerunner-165,best-best-for,Athletes who want: Simpler Garmin GPS watch for new runners,Athletes who want: Simpler Garmin GPS watch for new runners,GOOD,GOOD,bestForProfiles,Best guide Best for is situation copy
/best/running-watches,running-watches:garmin-forerunner-165,best-not-ideal-for,"Sessions outside GPS training, navigation and race-day tracking for runners","Sessions outside GPS training, navigation and race-day tracking for runners",GOOD,GOOD,notIdealFor/whoShouldAvoid,Not ideal is situation copy; Skip if is You-form
/best/running-watches,running-watches:garmin-forerunner-165,best-not-ideal-for,Those looking for No music or maps.,Those looking for No music or maps.,GOOD,GOOD,notIdealFor/whoShouldAvoid,Not ideal is situation copy; Skip if is You-form
/best/running-watches,running-watches:garmin-forerunner-165,best-skip-if,"Sessions outside GPS training, navigation and race-day tracking for runners",You need to avoid fewer advanced metrics.,GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches,running-watches:garmin-forerunner-165,best-skip-if,You prefer no music or maps.,You prefer a simpler watch when you do not need this feature set.,GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches,running-watches:garmin-forerunner-165,best-skip-if,You prefer fewer advanced metrics.,You prefer Garmin Forerunner 55 when a GPS running watch is not the weekly job.,GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches,running-watches:garmin-forerunner-165,best-skip-if,,"Sessions outside GPS training, navigation and race-day tracking for runners",MISSING,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches-beginners,running-watches-beginners:garmin-forerunner-165,best-best-for,Runners whose training matches simple GPS running watches that teach the basics without burying new runners in menus,Runners whose training matches simple GPS running watches that teach the basics without burying new runners in menus,GOOD,GOOD,bestForProfiles,Best guide Best for is situation copy
/best/running-watches-beginners,running-watches-beginners:garmin-forerunner-165,best-best-for,Athletes who prioritise approachable price,Athletes who prioritise approachable price,GOOD,GOOD,bestForProfiles,Best guide Best for is situation copy
/best/running-watches-beginners,running-watches-beginners:garmin-forerunner-165,best-not-ideal-for,Sessions outside simple GPS running watches that teach the basics without burying new runners in menus,Sessions outside simple GPS running watches that teach the basics without burying new runners in menus,GOOD,GOOD,notIdealFor/whoShouldAvoid,Not ideal is situation copy; Skip if is You-form
/best/running-watches-beginners,running-watches-beginners:garmin-forerunner-165,best-not-ideal-for,Those looking for Fewer advanced metrics.,Those looking for Fewer advanced metrics.,GOOD,GOOD,notIdealFor/whoShouldAvoid,Not ideal is situation copy; Skip if is You-form
/best/running-watches-beginners,running-watches-beginners:garmin-forerunner-165,best-skip-if,Sessions outside simple GPS running watches that teach the basics without burying new runners in menus,You need to avoid fewer advanced metrics.,GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches-beginners,running-watches-beginners:garmin-forerunner-165,best-skip-if,You prefer fewer advanced metrics.,You prefer a simpler watch when you do not need this feature set.,GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches-beginners,running-watches-beginners:garmin-forerunner-165,best-skip-if,You prefer no music or maps.,You prefer Garmin Forerunner 55 when a GPS running watch is not the weekly job.,GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches-beginners,running-watches-beginners:garmin-forerunner-165,best-skip-if,,Sessions outside simple GPS running watches that teach the basics without burying new runners in menus,MISSING,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches-beginners,running-watches-beginners:suunto-run,best-best-for,Runners whose training matches simple GPS running watches that teach the basics without burying new runners in menus,Runners whose training matches simple GPS running watches that teach the basics without burying new runners in menus,GOOD,GOOD,bestForProfiles,Best guide Best for is situation copy
/best/running-watches-beginners,running-watches-beginners:suunto-run,best-best-for,Athletes who prioritise light 36 g amoled daily runner at an entry price,Athletes who prioritise light 36 g amoled daily runner at an entry price,GOOD,GOOD,bestForProfiles,Best guide Best for is situation copy
/best/running-watches-beginners,running-watches-beginners:suunto-run,best-not-ideal-for,Sessions outside simple GPS running watches that teach the basics without burying new runners in menus,Sessions outside simple GPS running watches that teach the basics without burying new runners in menus,GOOD,GOOD,notIdealFor/whoShouldAvoid,Not ideal is situation copy; Skip if is You-form
/best/running-watches-beginners,running-watches-beginners:suunto-run,best-not-ideal-for,Training battery (~20 h) shorter than COROS Pace class,Training battery (~20 h) shorter than COROS Pace class,GOOD,GOOD,notIdealFor/whoShouldAvoid,Not ideal is situation copy; Skip if is You-form
/best/running-watches-beginners,running-watches-beginners:suunto-run,best-skip-if,Sessions outside simple GPS running watches that teach the basics without burying new runners in menus,You need to avoid training battery (~20 h) shorter than COROS Pace class.,GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches-beginners,running-watches-beginners:suunto-run,best-skip-if,Training battery (~20 h) shorter than COROS Pace class,"Your must-haves conflict with a trade-off: no maps, music, or deep multisport stack.",GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches-beginners,running-watches-beginners:suunto-run,best-skip-if,"No maps, music, or deep multisport stack","Your fit, surface, or support needs sit outside what Suunto built the Run to do",GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches-beginners,running-watches-beginners:suunto-run,best-skip-if,,Sessions outside simple GPS running watches that teach the basics without burying new runners in menus,MISSING,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches-beginners,running-watches-beginners:coros-pace-4,best-best-for,Runners whose training matches simple GPS running watches that teach the basics without burying new runners in menus,Runners whose training matches simple GPS running watches that teach the basics without burying new runners in menus,GOOD,GOOD,bestForProfiles,Best guide Best for is situation copy
/best/running-watches-beginners,running-watches-beginners:coros-pace-4,best-best-for,Athletes who prioritise just 32 g with nylon band—easy all-day racing weight,Athletes who prioritise just 32 g with nylon band—easy all-day racing weight,GOOD,GOOD,bestForProfiles,Best guide Best for is situation copy
/best/running-watches-beginners,running-watches-beginners:coros-pace-4,best-not-ideal-for,Sessions outside simple GPS running watches that teach the basics without burying new runners in menus,Sessions outside simple GPS running watches that teach the basics without burying new runners in menus,GOOD,GOOD,notIdealFor/whoShouldAvoid,Not ideal is situation copy; Skip if is You-form
/best/running-watches-beginners,running-watches-beginners:coros-pace-4,best-not-ideal-for,No full offline maps (step up to Apex 4 / Pace Pro),No full offline maps (step up to Apex 4 / Pace Pro),GOOD,GOOD,notIdealFor/whoShouldAvoid,Not ideal is situation copy; Skip if is You-form
/best/running-watches-beginners,running-watches-beginners:coros-pace-4,best-skip-if,Sessions outside simple GPS running watches that teach the basics without burying new runners in menus,You need no full offline maps (step up to Apex 4 / Pace Pro).,GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches-beginners,running-watches-beginners:coros-pace-4,best-skip-if,No full offline maps (step up to Apex 4 / Pace Pro),Your must-haves conflict with a trade-off: no music or payments.,GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches-beginners,running-watches-beginners:coros-pace-4,best-skip-if,You prefer no music or payments.,"Your fit, surface, or support needs sit outside what COROS built the Pace 4 to do",GOOD,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches-beginners,running-watches-beginners:coros-pace-4,best-skip-if,,Sessions outside simple GPS running watches that teach the basics without burying new runners in menus,MISSING,GOOD,whoShouldAvoid,Skip if derived from the same limitation evidence
/best/running-watches-beginners,running-watches-beginners:amazfit-active-2,best-best-for,Runners whose training matches simple GPS running watches that teach the basics without burying new runners in menus,Runners whose training matches simple GPS running watches that teach the basics without burying new runners in menus,GOOD,GOOD,bestForProfiles,Best guide Best for is situation copy
/best/running-watches-beginners,running-watches-beginners:amazfit-active-2,best-best-for,Athletes who prioritise low entry price for a bright amoled gps watch,Athletes who prioritise low entry price for a bright amoled gps watch,GOOD,GOOD,bestForProfiles,Best guide Best for is situation copy
/best/running-watches-beginners,running-watches-beginners:amazfit-active-2,best-not-ideal-for,Sessions outside simple GPS running watches that teach the basics without burying new runners in menus,Sessions outside simple GPS running watches that teach the basics without burying new runners in menus,GOOD,GOOD,notIdealFor/whoShouldAvoid,Not ideal is situation copy; Skip if is You-form
/best/running-watches-beginners,running-watches-beginners:amazfit-active-2,best-not-ideal-for,Accuracy and coaching lag dedicated running brands,Accuracy and coaching lag dedicated running brands,GOOD,GOOD,notIdealFor/whoShouldAvoid,Not ideal is situation copy; Skip if is You-form
